x,university_name,California Institute of Technology (Caltech),Harvard University,University of Oxford,Stanford University,Massachusetts Institute of Technology (MIT),Princeton University,University of Cambridge,"University of California, Berkeley",University of Chicago,Imperial College London,Yale University,"University of California, Los Angeles (UCLA)",Columbia University,ETH Zürich – Swiss Federal Institute of Technology Zürich,Johns Hopkins University,University of Pennsylvania,Duke University,University of Michigan,Cornell University,University of Toronto,University College London (UCL),Northwestern University,The University of Tokyo,Carnegie Mellon University,University of Washington,National University of Singapore (NUS),University of Texas at Austin,Georgia Institute of Technology (Georgia Tech),University of Illinois at Urbana Champaign,University of Wisconsin-Madison,University of British Columbia,London School of Economics and Political Science (LSE),"University of California, Santa Barbara",University of Melbourne,McGill University,Karolinska Institute,École Polytechnique Fédérale de Lausanne,King's College London,University of Edinburgh,New York University (NYU),"University of California, San Diego",Washington University in St Louis,The University of Hong Kong,Seoul National University,Peking University,University of Minnesota,University of North Carolina at Chapel Hill,Australian National University,Pennsylvania State University,Boston University,Tsinghua University,Brown University,"University of California, Davis",Kyoto University,Ludwig-Maximilians-Universität München,Korea Advanced Institute of Science and Technology (KAIST),Hong Kong University of Science and Technology,University of Manchester,Ohio State University,Pohang University of Science and Technology (Postech),KU Leuven,Purdue University,Georg-August-Universität Göttingen,University of Queensland Australia,École Normale Supérieure,Rice University,Leiden University,Universität Heidelberg,Delft University of Technology,École Polytechnique,University of Southern California,University of Sydney,Erasmus University Rotterdam,Universität Basel,Utrecht University,Nanyang Technological University,Wageningen University and Research Center,University of Pittsburgh,University of Bristol,Durham University,Emory University,Tufts University,University of Amsterdam,Michigan State University,Ghent University,Freie Universität Berlin,Technische Universität München,Case Western Reserve University,Vanderbilt University,University of Notre Dame,Monash University,McMaster University,"University of California, Irvine",Humboldt-Universität zu Berlin,University of Rochester,Université Pierre et Marie Curie,University of Colorado Boulder,University of Groningen,Maastricht University
Imperial College London,0.08695652173913049,0.15909090909090906,0.13043478260869568,0.21739130434782605,0.08695652173913049,0.11627906976744184,0.13043478260869568,0.17391304347826086,0.20588235294117652,0.17391304347826086,1.0,0.13043478260869568,0.2272727272727273,0.13043478260869568,0.1578947368421053,0.0,0.1923076923076923,0.13043478260869568,0.17391304347826086,0.13043478260869568,0.26086956521739135,0.5806451612903225,0.0,0.13043478260869568,0.15384615384615385,0.25,0.1842105263157895,0.24137931034482762,0.15217391304347827,0.2142857142857143,0.25806451612903225,0.19999999999999996,0.14814814814814814,0.20512820512820518,0.21739130434782605,0.17391304347826086,0.08695652173913049,0.22499999999999998,0.6521739130434783,0.13043478260869568,0.07999999999999996,0.22857142857142854,0.12121212121212122,0.2222222222222222,0.07999999999999996,0.17391304347826086,0.13043478260869568,0.18604651162790697,0.19999999999999996,0.10344827586206895,0.08695652173913049,0.08695652173913049,0.13043478260869568,0.19354838709677424,0.08695652173913049,0.1578947368421053,0.15517241379310343,0.19565217391304346,0.16666666666666663,0.04347826086956519,0.16981132075471694,0.13043478260869568,0.13043478260869568,0.11764705882352944,0.20588235294117652,0.08333333333333337,0.13043478260869568,0.13043478260869568,0.08695652173913049,0.16666666666666663,0.17391304347826086,0.2727272727272727,0.17391304347826086,0.1428571428571429,0.08695652173913049,0.13043478260869568,0.09375,0.19512195121951215,0.16666666666666663,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.08695652173913049,0.17391304347826086,0.12,0.13043478260869568,0.125,0.19999999999999996,0.12903225806451613,0.13043478260869568,0.16666666666666663,0.08695652173913049,0.08695652173913049,0.21875,0.1333333333333333,0.13043478260869568,0.21875,0.33333333333333337,0.21739130434782605,0.08695652173913049
Yale University,0.2666666666666667,0.18181818181818177,0.6666666666666667,0.25,0.631578947368421,0.16279069767441856,0.6,0.21739130434782605,0.20588235294117652,0.23809523809523814,0.13043478260869568,1.0,0.13636363636363635,0.631578947368421,0.14035087719298245,0.45833333333333337,0.1923076923076923,0.8,0.2272727272727273,0.6666666666666667,0.23809523809523814,0.16129032258064513,0.5217391304347826,0.4782608695652174,0.5,0.20833333333333337,0.3157894736842105,0.1724137931034483,0.15217391304347827,0.1428571428571429,0.16129032258064513,0.16666666666666663,0.11111111111111116,0.15384615384615385,0.21739130434782605,0.7058823529411764,0.25,0.19999999999999996,0.09523809523809523,0.21739130434782605,0.48,0.1428571428571429,0.36363636363636365,0.40740740740740744,0.48,0.6470588235294117,0.21739130434782605,0.11627906976744184,0.43333333333333335,0.4482758620689655,0.6470588235294117,0.5789473684210527,0.6875,0.16129032258064513,0.6875,0.2894736842105263,0.13793103448275867,0.23913043478260865,0.20833333333333337,0.6190476190476191,0.2264150943396226,0.19999999999999996,0.7058823529411764,0.2647058823529411,0.1470588235294118,0.20833333333333337,0.8,0.7058823529411764,0.18181818181818177,0.4,0.26315789473684215,0.1515151515151515,0.25,0.4285714285714286,0.23529411764705888,0.6666666666666667,0.40625,0.31707317073170727,0.20833333333333337,0.23809523809523814,0.6470588235294117,0.6875,0.6875,0.21739130434782605,0.52,0.6875,0.45833333333333337,0.3666666666666667,0.4193548387096774,0.6190476190476191,0.20833333333333337,0.7058823529411764,0.6842105263157895,0.1875,0.33333333333333337,0.21739130434782605,0.125,0.16666666666666663,0.21739130434782605,0.5714285714285714
"University of California, Los Angeles (UCLA)",0.2727272727272727,0.13636363636363635,0.15909090909090906,0.38636363636363635,0.18181818181818177,0.13636363636363635,0.18181818181818177,0.4545454545454546,0.6590909090909092,0.40909090909090906,0.2272727272727273,0.13636363636363635,1.0,0.15909090909090906,0.17543859649122806,0.18181818181818177,0.38636363636363635,0.13636363636363635,0.38636363636363635,0.15909090909090906,0.40909090909090906,0.5227272727272727,0.15909090909090906,0.2727272727272727,0.20454545454545459,0.40909090909090906,0.2954545454545454,0.43181818181818177,0.17391304347826086,0.4545454545454546,0.40909090909090906,0.43181818181818177,0.2222222222222222,0.6136363636363636,0.40909090909090906,0.13636363636363635,0.18181818181818177,0.09090909090909094,0.20454545454545459,0.38636363636363635,0.18181818181818177,0.6363636363636364,0.20454545454545459,0.36363636363636365,0.2272727272727273,0.15909090909090906,0.43181818181818177,0.38636363636363635,0.2272727272727273,0.18181818181818177,0.18181818181818177,0.15909090909090906,0.13636363636363635,0.6136363636363636,0.15909090909090906,0.09090909090909094,0.24137931034482762,0.23913043478260865,0.40909090909090906,0.15909090909090906,0.3584905660377359,0.06818181818181823,0.13636363636363635,0.15909090909090906,0.40909090909090906,0.13636363636363635,0.15909090909090906,0.15909090909090906,0.2954545454545454,0.25,0.11363636363636365,0.40909090909090906,0.36363636363636365,0.18181818181818177,0.31818181818181823,0.18181818181818177,0.13636363636363635,0.20454545454545459,0.38636363636363635,0.40909090909090906,0.13636363636363635,0.15909090909090906,0.13636363636363635,0.36363636363636365,0.15909090909090906,0.15909090909090906,0.18181818181818177,0.15909090909090906,0.13636363636363635,0.18181818181818177,0.38636363636363635,0.13636363636363635,0.15909090909090906,0.6363636363636364,0.13636363636363635,0.38636363636363635,0.36363636363636365,0.5,0.4545454545454546,0.15909090909090906
Columbia University,0.26315789473684215,0.20454545454545459,0.5789473684210527,0.050000000000000044,0.5789473684210527,0.13953488372093026,0.55,0.13043478260869568,0.20588235294117652,0.09523809523809523,0.13043478260869568,0.631578947368421,0.15909090909090906,1.0,0.1578947368421053,0.5416666666666667,0.15384615384615385,0.631578947368421,0.13636363636363635,0.6842105263157895,0.19047619047619047,0.12903225806451613,0.5217391304347826,0.26086956521739135,0.5,0.16666666666666663,0.2894736842105263,0.1724137931034483,0.15217391304347827,0.19047619047619047,0.16129032258064513,0.09999999999999998,0.14814814814814814,0.17948717948717952,0.13043478260869568,0.5789473684210527,0.25,0.17500000000000004,0.04761904761904767,0.08695652173913049,0.43999999999999995,0.1428571428571429,0.33333333333333337,0.2222222222222222,0.6,0.5789473684210527,0.21739130434782605,0.16279069767441856,0.4666666666666667,0.48275862068965514,0.631578947368421,0.631578947368421,0.5789473684210527,0.16129032258064513,0.5789473684210527,0.3157894736842105,0.13793103448275867,0.26086956521739135,0.16666666666666663,0.5714285714285714,0.18867924528301883,0.1578947368421053,0.631578947368421,0.32352941176470584,0.1470588235294118,0.16666666666666663,0.5789473684210527,0.5789473684210527,0.18181818181818177,0.30000000000000004,0.052631578947368474,0.1515151515151515,0.09999999999999998,0.3928571428571429,0.10526315789473684,0.5789473684210527,0.4375,0.2682926829268293,0.125,0.1428571428571429,0.631578947368421,0.631578947368421,0.631578947368421,0.13043478260869568,0.48,0.5789473684210527,0.33333333333333337,0.33333333333333337,0.3870967741935484,0.6190476190476191,0.125,0.631578947368421,0.5789473684210527,0.1875,0.33333333333333337,0.13043478260869568,0.125,0.09999999999999998,0.13043478260869568,0.5714285714285714
ETH Zürich – Swiss Federal Institute of Technology Zürich,0.1228070175438597,0.4736842105263158,0.17543859649122806,0.21052631578947367,0.1578947368421053,0.5087719298245614,0.1578947368421053,0.19298245614035092,0.17543859649122806,0.21052631578947367,0.1578947368421053,0.14035087719298245,0.17543859649122806,0.1578947368421053,1.0,0.1578947368421053,0.24561403508771928,0.14035087719298245,0.22807017543859653,0.1578947368421053,0.22807017543859653,0.1578947368421053,0.19298245614035092,0.2807017543859649,0.1578947368421053,0.21052631578947367,0.24561403508771928,0.22807017543859653,0.42105263157894735,0.17543859649122806,0.19298245614035092,0.19298245614035092,0.1228070175438597,0.1578947368421053,0.22807017543859653,0.1578947368421053,0.24561403508771928,0.1578947368421053,0.14035087719298245,0.22807017543859653,0.19298245614035092,0.1578947368421053,0.19298245614035092,0.2807017543859649,0.17543859649122806,0.1578947368421053,0.21052631578947367,0.21052631578947367,0.17543859649122806,0.1578947368421053,0.14035087719298245,0.17543859649122806,0.1578947368421053,0.21052631578947367,0.14035087719298245,0.1578947368421053,0.2931034482758621,0.29824561403508776,0.21052631578947367,0.1578947368421053,0.2807017543859649,0.08771929824561409,0.1578947368421053,0.17543859649122806,0.19298245614035092,0.1228070175438597,0.17543859649122806,0.1578947368421053,0.19298245614035092,0.368421052631579,0.14035087719298245,0.17543859649122806,0.21052631578947367,0.21052631578947367,0.17543859649122806,0.19298245614035092,0.14035087719298245,0.19298245614035092,0.21052631578947367,0.21052631578947367,0.17543859649122806,0.17543859649122806,0.1578947368421053,0.19298245614035092,0.21052631578947367,0.14035087719298245,0.22807017543859653,0.24561403508771928,0.17543859649122806,0.1578947368421053,0.21052631578947367,0.1578947368421053,0.1578947368421053,0.21052631578947367,0.22807017543859653,0.22807017543859653,0.21052631578947367,0.19298245614035092,0.21052631578947367,0.21052631578947367
Johns Hopkins University,0.16666666666666663,0.15909090909090906,0.5,0.125,0.5416666666666667,0.16279069767441856,0.5833333333333333,0.08333333333333337,0.20588235294117652,0.125,0.0,0.45833333333333337,0.18181818181818177,0.5416666666666667,0.1578947368421053,1.0,0.07692307692307687,0.5,0.125,0.5416666666666667,0.20833333333333337,0.16129032258064513,0.5416666666666667,0.125,0.5,0.08333333333333337,0.1842105263157895,0.13793103448275867,0.17391304347826086,0.2142857142857143,0.19354838709677424,0.1333333333333333,0.18518518518518523,0.17948717948717952,0.08333333333333337,0.5,0.20833333333333337,0.15000000000000002,0.125,0.08333333333333337,0.36,0.1428571428571429,0.303030303030303,0.07407407407407407,0.52,0.5833333333333333,0.16666666666666663,0.18604651162790697,0.43333333333333335,0.48275862068965514,0.625,0.5,0.5416666666666667,0.12903225806451613,0.5,0.3157894736842105,0.1724137931034483,0.26086956521739135,0.125,0.5416666666666667,0.2075471698113207,0.125,0.45833333333333337,0.23529411764705888,0.17647058823529416,0.125,0.5,0.5,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.18181818181818177,0.16666666666666663,0.25,0.125,0.45833333333333337,0.46875,0.2195121951219512,0.04166666666666663,0.16666666666666663,0.45833333333333337,0.5,0.5,0.125,0.48,0.5416666666666667,0.16666666666666663,0.2666666666666667,0.4193548387096774,0.5416666666666667,0.08333333333333337,0.5416666666666667,0.5,0.1875,0.16666666666666663,0.125,0.125,0.06666666666666665,0.08333333333333337,0.5
University of Pennsylvania,0.42307692307692313,0.2954545454545454,0.1923076923076923,0.5384615384615384,0.11538461538461542,0.2558139534883721,0.1923076923076923,0.5384615384615384,0.4411764705882353,0.5769230769230769,0.1923076923076923,0.1923076923076923,0.38636363636363635,0.15384615384615385,0.24561403508771928,0.07692307692307687,1.0,0.1923076923076923,0.6153846153846154,0.15384615384615385,0.5769230769230769,0.4516129032258065,0.11538461538461542,0.42307692307692313,0.15384615384615385,0.5769230769230769,0.39473684210526316,0.5862068965517242,0.28260869565217395,0.45238095238095233,0.5806451612903225,0.6,0.18518518518518523,0.46153846153846156,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.15000000000000002,0.15384615384615385,0.5769230769230769,0.07692307692307687,0.5142857142857142,0.2727272727272727,0.4814814814814815,0.11538461538461542,0.1923076923076923,0.6538461538461539,0.39534883720930236,0.16666666666666663,0.13793103448275867,0.1923076923076923,0.15384615384615385,0.15384615384615385,0.5483870967741935,0.15384615384615385,0.13157894736842102,0.22413793103448276,0.3913043478260869,0.5769230769230769,0.1923076923076923,0.339622641509434,0.15384615384615385,0.15384615384615385,0.17647058823529416,0.5882352941176471,0.07692307692307687,0.1923076923076923,0.1923076923076923,0.46153846153846156,0.4666666666666667,0.11538461538461542,0.6060606060606061,0.6153846153846154,0.25,0.46153846153846156,0.23076923076923073,0.125,0.3414634146341463,0.6153846153846154,0.5769230769230769,0.15384615384615385,0.1923076923076923,0.15384615384615385,0.5769230769230769,0.11538461538461542,0.1923076923076923,0.2692307692307693,0.16666666666666663,0.12903225806451613,0.23076923076923073,0.5769230769230769,0.15384615384615385,0.15384615384615385,0.5,0.2666666666666667,0.5384615384615384,0.375,0.4666666666666667,0.6153846153846154,0.15384615384615385
Duke University,0.33333333333333337,0.13636363636363635,0.6111111111111112,0.25,0.5789473684210527,0.16279069767441856,0.6,0.21739130434782605,0.20588235294117652,0.23809523809523814,0.13043478260869568,0.8,0.13636363636363635,0.631578947368421,0.14035087719298245,0.5,0.1923076923076923,1.0,0.2272727272727273,0.6666666666666667,0.23809523809523814,0.16129032258064513,0.5217391304347826,0.4782608695652174,0.46153846153846156,0.20833333333333337,0.2894736842105263,0.1724137931034483,0.15217391304347827,0.1428571428571429,0.16129032258064513,0.16666666666666663,0.09259259259259256,0.15384615384615385,0.21739130434782605,0.6470588235294117,0.19999999999999996,0.17500000000000004,0.09523809523809523,0.21739130434782605,0.43999999999999995,0.1428571428571429,0.33333333333333337,0.40740740740740744,0.48,0.7058823529411764,0.21739130434782605,0.11627906976744184,0.4,0.4137931034482759,0.6470588235294117,0.5789473684210527,0.6875,0.16129032258064513,0.6875,0.26315789473684215,0.12068965517241381,0.23913043478260865,0.20833333333333337,0.5714285714285714,0.2075471698113207,0.19999999999999996,0.7647058823529411,0.2941176470588235,0.1470588235294118,0.16666666666666663,0.8,0.7058823529411764,0.18181818181818177,0.4,0.21052631578947367,0.1515151515151515,0.25,0.3928571428571429,0.23529411764705888,0.6666666666666667,0.375,0.29268292682926833,0.20833333333333337,0.23809523809523814,0.7647058823529411,0.6875,0.75,0.21739130434782605,0.48,0.6875,0.45833333333333337,0.3666666666666667,0.3870967741935484,0.5714285714285714,0.20833333333333337,0.6470588235294117,0.631578947368421,0.1875,0.33333333333333337,0.21739130434782605,0.125,0.16666666666666663,0.21739130434782605,0.5238095238095238
University of Michigan,0.40909090909090906,0.2954545454545454,0.18181818181818177,0.6363636363636364,0.09090909090909094,0.2558139534883721,0.13636363636363635,0.6521739130434783,0.47058823529411764,0.7272727272727273,0.17391304347826086,0.2272727272727273,0.38636363636363635,0.13636363636363635,0.22807017543859653,0.125,0.6153846153846154,0.2272727272727273,1.0,0.13636363636363635,0.6363636363636364,0.4193548387096774,0.08695652173913049,0.4782608695652174,0.15384615384615385,0.75,0.39473684210526316,0.5517241379310345,0.26086956521739135,0.4285714285714286,0.6129032258064516,0.5333333333333333,0.18518518518518523,0.46153846153846156,0.6956521739130435,0.13636363636363635,0.09090909090909094,0.15000000000000002,0.13636363636363635,0.6521739130434783,0.19999999999999996,0.5142857142857142,0.36363636363636365,0.5555555555555556,0.12,0.18181818181818177,0.6956521739130435,0.39534883720930236,0.16666666666666663,0.13793103448275867,0.13636363636363635,0.13636363636363635,0.18181818181818177,0.5483870967741935,0.18181818181818177,0.26315789473684215,0.22413793103448276,0.3695652173913043,0.7083333333333333,0.18181818181818177,0.339622641509434,0.09090909090909094,0.13636363636363635,0.32352941176470584,0.47058823529411764,0.125,0.2272727272727273,0.18181818181818177,0.40909090909090906,0.5333333333333333,0.18181818181818177,0.5151515151515151,0.6363636363636364,0.3571428571428571,0.4545454545454546,0.2272727272727273,0.15625,0.36585365853658536,0.625,0.6363636363636364,0.13636363636363635,0.18181818181818177,0.18181818181818177,0.6521739130434783,0.12,0.18181818181818177,0.33333333333333337,0.33333333333333337,0.12903225806451613,0.2272727272727273,0.625,0.13636363636363635,0.13636363636363635,0.53125,0.3666666666666667,0.6956521739130435,0.40625,0.4666666666666667,0.7391304347826086,0.13636363636363635
Cornell University,0.2222222222222222,0.18181818181818177,0.6666666666666667,0.09999999999999998,0.631578947368421,0.13953488372093026,0.65,0.13043478260869568,0.20588235294117652,0.09523809523809523,0.13043478260869568,0.6666666666666667,0.15909090909090906,0.6842105263157895,0.1578947368421053,0.5416666666666667,0.15384615384615385,0.6666666666666667,0.13636363636363635,1.0,0.19047619047619047,0.16129032258064513,0.6086956521739131,0.34782608695652173,0.6538461538461539,0.16666666666666663,0.3157894736842105,0.1724137931034483,0.19565217391304346,0.16666666666666663,0.16129032258064513,0.09999999999999998,0.14814814814814814,0.17948717948717952,0.13043478260869568,0.7222222222222222,0.19999999999999996,0.17500000000000004,0.09523809523809523,0.08695652173913049,0.43999999999999995,0.1428571428571429,0.36363636363636365,0.2962962962962963,0.52,0.6111111111111112,0.21739130434782605,0.13953488372093026,0.4666666666666667,0.4482758620689655,0.6666666666666667,0.631578947368421,0.6666666666666667,0.16129032258064513,0.6111111111111112,0.26315789473684215,0.15517241379310343,0.26086956521739135,0.16666666666666663,0.5714285714285714,0.2075471698113207,0.16666666666666663,0.6666666666666667,0.32352941176470584,0.1470588235294118,0.16666666666666663,0.6666666666666667,0.6666666666666667,0.18181818181818177,0.33333333333333337,0.10526315789473684,0.1515151515151515,0.09999999999999998,0.3928571428571429,0.11111111111111116,0.6666666666666667,0.46875,0.29268292682926833,0.125,0.1428571428571429,0.6666666666666667,0.6666666666666667,0.6111111111111112,0.13043478260869568,0.48,0.6666666666666667,0.41666666666666663,0.3666666666666667,0.4838709677419355,0.6190476190476191,0.125,0.7222222222222222,0.5789473684210527,0.1875,0.33333333333333337,0.13043478260869568,0.125,0.09999999999999998,0.13043478260869568,0.5714285714285714
University of Toronto,0.4285714285714286,0.2954545454545454,0.23809523809523814,0.7142857142857143,0.1428571428571429,0.2558139534883721,0.19047619047619047,0.6521739130434783,0.47058823529411764,0.7142857142857143,0.26086956521739135,0.23809523809523814,0.40909090909090906,0.19047619047619047,0.22807017543859653,0.20833333333333337,0.5769230769230769,0.23809523809523814,0.6363636363636364,0.19047619047619047,1.0,0.5161290322580645,0.17391304347826086,0.6521739130434783,0.1923076923076923,0.7083333333333333,0.42105263157894735,0.5517241379310345,0.26086956521739135,0.40476190476190477,0.5483870967741935,0.5,0.16666666666666663,0.46153846153846156,0.6521739130434783,0.19047619047619047,0.09523809523809523,0.15000000000000002,0.19047619047619047,0.6086956521739131,0.24,0.5142857142857142,0.3939393939393939,0.5925925925925926,0.16000000000000003,0.23809523809523814,0.6521739130434783,0.4418604651162791,0.19999999999999996,0.2068965517241379,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.5161290322580645,0.19047619047619047,0.21052631578947367,0.2068965517241379,0.3695652173913043,0.625,0.23809523809523814,0.339622641509434,0.09523809523809523,0.19047619047619047,0.2647058823529411,0.47058823529411764,0.125,0.23809523809523814,0.23809523809523814,0.4545454545454546,0.5666666666666667,0.09523809523809523,0.5454545454545454,0.7142857142857143,0.3928571428571429,0.47619047619047616,0.2857142857142857,0.1875,0.36585365853658536,0.5833333333333333,0.7619047619047619,0.19047619047619047,0.23809523809523814,0.19047619047619047,0.6086956521739131,0.19999999999999996,0.23809523809523814,0.33333333333333337,0.2666666666666667,0.19354838709677424,0.2857142857142857,0.6666666666666667,0.19047619047619047,0.19047619047619047,0.5,0.3666666666666667,0.6956521739130435,0.375,0.6,0.6956521739130435,0.19047619047619047
University College London (UCL),0.32258064516129037,0.2272727272727273,0.12903225806451613,0.4516129032258065,0.12903225806451613,0.2325581395348837,0.16129032258064513,0.4193548387096774,0.4117647058823529,0.4193548387096774,0.5806451612903225,0.16129032258064513,0.5227272727272727,0.12903225806451613,0.1578947368421053,0.16129032258064513,0.4516129032258065,0.16129032258064513,0.4193548387096774,0.16129032258064513,0.5161290322580645,1.0,0.16129032258064513,0.3548387096774194,0.22580645161290325,0.4516129032258065,0.3421052631578947,0.4193548387096774,0.23913043478260865,0.38095238095238093,0.4193548387096774,0.3870967741935484,0.18518518518518523,0.3846153846153846,0.4838709677419355,0.16129032258064513,0.12903225806451613,0.15000000000000002,0.5483870967741935,0.4838709677419355,0.16129032258064513,0.4285714285714286,0.1515151515151515,0.3870967741935484,0.12903225806451613,0.16129032258064513,0.4838709677419355,0.34883720930232553,0.09677419354838712,0.09677419354838712,0.16129032258064513,0.12903225806451613,0.12903225806451613,0.4516129032258065,0.12903225806451613,0.07894736842105265,0.24137931034482762,0.32608695652173914,0.4516129032258065,0.16129032258064513,0.3584905660377359,0.09677419354838712,0.12903225806451613,0.02941176470588236,0.4117647058823529,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.3548387096774194,0.29032258064516125,0.19354838709677424,0.36363636363636365,0.4838709677419355,0.19354838709677424,0.32258064516129037,0.16129032258064513,0.09375,0.2682926829268293,0.4193548387096774,0.4193548387096774,0.09677419354838712,0.12903225806451613,0.12903225806451613,0.4193548387096774,0.16129032258064513,0.12903225806451613,0.16129032258064513,0.09677419354838712,0.09677419354838712,0.19354838709677424,0.4838709677419355,0.09677419354838712,0.16129032258064513,0.4375,0.06451612903225812,0.4516129032258065,0.40625,0.4193548387096774,0.4838709677419355,0.12903225806451613
Northwestern University,0.17391304347826086,0.18181818181818177,0.5652173913043479,0.08695652173913049,0.5652173913043479,0.16279069767441856,0.6521739130434783,0.08695652173913049,0.20588235294117652,0.08695652173913049,0.0,0.5217391304347826,0.15909090909090906,0.5217391304347826,0.19298245614035092,0.5416666666666667,0.11538461538461542,0.5217391304347826,0.08695652173913049,0.6086956521739131,0.17391304347826086,0.16129032258064513,1.0,0.17391304347826086,0.5769230769230769,0.08333333333333337,0.23684210526315785,0.13793103448275867,0.21739130434782605,0.16666666666666663,0.16129032258064513,0.09999999999999998,0.12962962962962965,0.17948717948717952,0.04347826086956519,0.4782608695652174,0.21739130434782605,0.17500000000000004,0.04347826086956519,0.08695652173913049,0.4,0.1428571428571429,0.36363636363636365,0.14814814814814814,0.52,0.5217391304347826,0.17391304347826086,0.2093023255813954,0.4666666666666667,0.4137931034482759,0.6521739130434783,0.4782608695652174,0.6086956521739131,0.16129032258064513,0.5217391304347826,0.26315789473684215,0.18965517241379315,0.19565217391304346,0.16666666666666663,0.5652173913043479,0.16981132075471694,0.13043478260869568,0.5652173913043479,0.2941176470588235,0.17647058823529416,0.08333333333333337,0.5217391304347826,0.6086956521739131,0.17391304347826086,0.19999999999999996,0.13043478260869568,0.2727272727272727,0.13043478260869568,0.2857142857142857,0.13043478260869568,0.5652173913043479,0.4375,0.2682926829268293,0.08333333333333337,0.13043478260869568,0.5652173913043479,0.5217391304347826,0.5652173913043479,0.13043478260869568,0.48,0.6086956521739131,0.25,0.33333333333333337,0.5483870967741935,0.5217391304347826,0.125,0.5652173913043479,0.6521739130434783,0.1875,0.23333333333333328,0.13043478260869568,0.1875,0.06666666666666665,0.04347826086956519,0.5217391304347826
The University of Tokyo,0.3913043478260869,0.2727272727272727,0.30434782608695654,0.5652173913043479,0.26086956521739135,0.2558139534883721,0.26086956521739135,0.4347826086956522,0.3529411764705882,0.5652173913043479,0.13043478260869568,0.4782608695652174,0.2727272727272727,0.26086956521739135,0.2807017543859649,0.125,0.42307692307692313,0.4782608695652174,0.4782608695652174,0.34782608695652173,0.6521739130434783,0.3548387096774194,0.17391304347826086,1.0,0.11538461538461542,0.45833333333333337,0.42105263157894735,0.3793103448275862,0.26086956521739135,0.26190476190476186,0.3870967741935484,0.3666666666666667,0.14814814814814814,0.28205128205128205,0.4782608695652174,0.34782608695652173,0.08695652173913049,0.17500000000000004,0.13043478260869568,0.4347826086956522,0.36,0.34285714285714286,0.4545454545454546,0.7407407407407407,0.07999999999999996,0.34782608695652173,0.4782608695652174,0.2790697674418605,0.09999999999999998,0.13793103448275867,0.34782608695652173,0.34782608695652173,0.3913043478260869,0.3548387096774194,0.3913043478260869,0.23684210526315785,0.22413793103448276,0.3695652173913043,0.41666666666666663,0.26086956521739135,0.37735849056603776,0.13043478260869568,0.3913043478260869,0.2941176470588235,0.2941176470588235,0.04166666666666663,0.4782608695652174,0.3913043478260869,0.30434782608695654,0.5666666666666667,0.08695652173913049,0.36363636363636365,0.5652173913043479,0.4642857142857143,0.4347826086956522,0.34782608695652173,0.125,0.3414634146341463,0.41666666666666663,0.5652173913043479,0.3913043478260869,0.3913043478260869,0.4347826086956522,0.4347826086956522,0.16000000000000003,0.4782608695652174,0.41666666666666663,0.43333333333333335,0.19354838709677424,0.21739130434782605,0.45833333333333337,0.34782608695652173,0.30434782608695654,0.34375,0.3666666666666667,0.4782608695652174,0.21875,0.4,0.4782608695652174,0.21739130434782605
